# Amusement Detection Log
# Date: 2026-01-06 15:07:04
# Subject: Maria
# Age: 22
# Gender: Female
------------------------------
time, video_id, au25, au12, au6, audio, smile, laughter, amusement
03:30, g5PtALFhFK8, 0.158, 0.783, 0.176, 0.103, 0.479, 0.340, 0.395
03:30, g5PtALFhFK8, 0.169, 0.791, 0.214, 0.127, 0.503, 0.361, 0.417
03:30, g5PtALFhFK8, 0.178, 0.801, 0.258, 0.143, 0.530, 0.382, 0.441
03:30, g5PtALFhFK8, 0.186, 0.806, 0.288, 0.155, 0.547, 0.396, 0.457
03:30, g5PtALFhFK8, 0.195, 0.812, 0.309, 0.163, 0.560, 0.408, 0.469
03:30, g5PtALFhFK8, 0.203, 0.793, 0.341, 0.168, 0.567, 0.414, 0.475
03:30, g5PtALFhFK8, 0.158, 0.707, 0.354, 0.172, 0.530, 0.384, 0.443
03:30, g5PtALFhFK8, 0.118, 0.632, 0.359, 0.184, 0.496, 0.358, 0.413
03:30, g5PtALFhFK8, 0.118, 0.586, 0.403, 0.193, 0.495, 0.359, 0.413
03:30, g5PtALFhFK8, 0.141, 0.571, 0.412, 0.199, 0.492, 0.363, 0.414
03:30, g5PtALFhFK8, 0.117, 0.525, 0.390, 0.203, 0.458, 0.339, 0.386
03:30, g5PtALFhFK8, 0.089, 0.505, 0.434, 0.206, 0.469, 0.341, 0.392
03:31, g5PtALFhFK8, 0.075, 0.507, 0.343, 0.208, 0.425, 0.312, 0.357
03:31, g5PtALFhFK8, 0.072, 0.507, 0.280, 0.209, 0.393, 0.292, 0.333
03:31, g5PtALFhFK8, 0.086, 0.532, 0.252, 0.151, 0.392, 0.283, 0.326
03:31, g5PtALFhFK8, 0.106, 0.565, 0.278, 0.110, 0.421, 0.296, 0.346
03:31, g5PtALFhFK8, 0.142, 0.599, 0.302, 0.081, 0.451, 0.315, 0.369
03:31, g5PtALFhFK8, 0.171, 0.626, 0.335, 0.061, 0.481, 0.335, 0.393
03:31, g5PtALFhFK8, 0.186, 0.651, 0.358, 0.047, 0.504, 0.349, 0.411
03:31, g5PtALFhFK8, 0.195, 0.668, 0.369, 0.037, 0.519, 0.358, 0.422
03:31, g5PtALFhFK8, 0.203, 0.680, 0.375, 0.030, 0.527, 0.363, 0.429
03:31, g5PtALFhFK8, 0.209, 0.690, 0.373, 0.026, 0.531, 0.366, 0.432
03:31, g5PtALFhFK8, 0.208, 0.703, 0.301, 0.161, 0.502, 0.375, 0.426
03:31, g5PtALFhFK8, 0.203, 0.716, 0.250, 0.257, 0.483, 0.381, 0.422
03:31, g5PtALFhFK8, 0.198, 0.728, 0.204, 0.323, 0.466, 0.384, 0.417
03:31, g5PtALFhFK8, 0.193, 0.738, 0.183, 0.370, 0.461, 0.389, 0.418
03:31, g5PtALFhFK8, 0.191, 0.744, 0.173, 0.402, 0.458, 0.394, 0.420
03:32, g5PtALFhFK8, 0.190, 0.760, 0.148, 0.425, 0.454, 0.395, 0.419
03:32, g5PtALFhFK8, 0.190, 0.777, 0.187, 0.441, 0.482, 0.415, 0.442
03:32, g5PtALFhFK8, 0.193, 0.787, 0.277, 0.559, 0.532, 0.469, 0.494
03:32, g5PtALFhFK8, 0.198, 0.791, 0.363, 0.641, 0.577, 0.514, 0.539
03:32, g5PtALFhFK8, 0.204, 0.796, 0.426, 0.698, 0.611, 0.547, 0.573
03:32, g5PtALFhFK8, 0.208, 0.805, 0.463, 0.738, 0.634, 0.570, 0.595
03:32, g5PtALFhFK8, 0.208, 0.812, 0.498, 0.766, 0.655, 0.588, 0.615
03:32, g5PtALFhFK8, 0.204, 0.818, 0.528, 0.786, 0.673, 0.602, 0.630
03:32, g5PtALFhFK8, 0.200, 0.821, 0.542, 0.800, 0.681, 0.609, 0.638
03:32, g5PtALFhFK8, 0.195, 0.824, 0.534, 0.810, 0.679, 0.609, 0.637
03:32, g5PtALFhFK8, 0.193, 0.836, 0.534, 0.696, 0.685, 0.589, 0.627
03:32, g5PtALFhFK8, 0.192, 0.841, 0.526, 0.617, 0.683, 0.572, 0.616
03:32, g5PtALFhFK8, 0.199, 0.845, 0.516, 0.561, 0.680, 0.560, 0.608
03:32, g5PtALFhFK8, 0.203, 0.844, 0.529, 0.522, 0.687, 0.557, 0.609
03:32, g5PtALFhFK8, 0.206, 0.851, 0.493, 0.495, 0.672, 0.543, 0.595
03:32, g5PtALFhFK8, 0.206, 0.850, 0.470, 0.476, 0.660, 0.533, 0.584
03:33, g5PtALFhFK8, 0.206, 0.855, 0.454, 0.463, 0.655, 0.527, 0.578
03:33, g5PtALFhFK8, 0.208, 0.855, 0.448, 0.454, 0.651, 0.523, 0.574
03:33, g5PtALFhFK8, 0.211, 0.852, 0.479, 0.584, 0.665, 0.558, 0.601
03:33, g5PtALFhFK8, 0.215, 0.851, 0.475, 0.675, 0.663, 0.576, 0.611
03:33, g5PtALFhFK8, 0.217, 0.851, 0.473, 0.739, 0.662, 0.588, 0.618
03:33, g5PtALFhFK8, 0.221, 0.857, 0.490, 0.783, 0.673, 0.605, 0.632
03:33, g5PtALFhFK8, 0.221, 0.871, 0.505, 0.815, 0.688, 0.620, 0.647
03:33, g5PtALFhFK8, 0.210, 0.860, 0.480, 0.837, 0.670, 0.611, 0.635
03:33, g5PtALFhFK8, 0.211, 0.844, 0.431, 0.852, 0.638, 0.595, 0.612
03:33, g5PtALFhFK8, 0.245, 0.828, 0.425, 0.847, 0.626, 0.594, 0.607
03:33, g5PtALFhFK8, 0.293, 0.791, 0.387, 0.843, 0.589, 0.580, 0.584
03:33, g5PtALFhFK8, 0.328, 0.749, 0.346, 0.840, 0.548, 0.562, 0.557
03:33, g5PtALFhFK8, 0.357, 0.694, 0.349, 0.839, 0.522, 0.552, 0.540
03:33, g5PtALFhFK8, 0.366, 0.641, 0.346, 0.837, 0.493, 0.537, 0.519
03:34, g5PtALFhFK8, 0.361, 0.594, 0.353, 0.836, 0.474, 0.524, 0.504
03:34, g5PtALFhFK8, 0.355, 0.549, 0.368, 0.836, 0.458, 0.513, 0.491
03:34, g5PtALFhFK8, 0.362, 0.501, 0.385, 0.835, 0.443, 0.505, 0.481
03:34, g5PtALFhFK8, 0.370, 0.468, 0.387, 0.844, 0.428, 0.499, 0.471
03:34, g5PtALFhFK8, 0.365, 0.446, 0.400, 0.851, 0.423, 0.497, 0.467
03:34, g5PtALFhFK8, 0.367, 0.436, 0.383, 0.855, 0.409, 0.490, 0.458
03:34, g5PtALFhFK8, 0.360, 0.417, 0.397, 0.858, 0.407, 0.488, 0.455
03:34, g5PtALFhFK8, 0.353, 0.409, 0.401, 0.860, 0.405, 0.486, 0.453
03:34, g5PtALFhFK8, 0.348, 0.407, 0.376, 0.862, 0.392, 0.477, 0.443
03:34, g5PtALFhFK8, 0.347, 0.402, 0.403, 0.863, 0.403, 0.484, 0.451
03:34, g5PtALFhFK8, 0.341, 0.399, 0.406, 0.728, 0.402, 0.455, 0.434
03:34, g5PtALFhFK8, 0.329, 0.402, 0.482, 0.633, 0.442, 0.458, 0.452
03:34, g5PtALFhFK8, 0.316, 0.404, 0.547, 0.567, 0.475, 0.462, 0.467
03:34, g5PtALFhFK8, 0.307, 0.404, 0.543, 0.521, 0.473, 0.450, 0.459
03:34, g5PtALFhFK8, 0.299, 0.406, 0.473, 0.488, 0.440, 0.421, 0.429
03:35, g5PtALFhFK8, 0.301, 0.406, 0.359, 0.466, 0.382, 0.383, 0.382
03:35, g5PtALFhFK8, 0.323, 0.403, 0.260, 0.450, 0.332, 0.354, 0.345
03:35, g5PtALFhFK8, 0.340, 0.394, 0.202, 0.438, 0.298, 0.335, 0.320
03:35, g5PtALFhFK8, 0.361, 0.380, 0.166, 0.325, 0.273, 0.301, 0.290
03:35, g5PtALFhFK8, 0.389, 0.367, 0.165, 0.246, 0.266, 0.287, 0.278
03:35, g5PtALFhFK8, 0.408, 0.360, 0.179, 0.191, 0.269, 0.281, 0.277
03:35, g5PtALFhFK8, 0.425, 0.355, 0.211, 0.152, 0.283, 0.285, 0.284
03:35, g5PtALFhFK8, 0.430, 0.357, 0.270, 0.125, 0.313, 0.299, 0.305
03:35, g5PtALFhFK8, 0.428, 0.359, 0.273, 0.106, 0.316, 0.296, 0.304
03:35, g5PtALFhFK8, 0.425, 0.372, 0.286, 0.092, 0.329, 0.301, 0.312
03:35, g5PtALFhFK8, 0.416, 0.390, 0.321, 0.083, 0.355, 0.313, 0.330
03:35, g5PtALFhFK8, 0.398, 0.402, 0.354, 0.346, 0.378, 0.375, 0.376
03:35, g5PtALFhFK8, 0.388, 0.420, 0.360, 0.530, 0.390, 0.417, 0.406
03:35, g5PtALFhFK8, 0.386, 0.426, 0.359, 0.659, 0.392, 0.444, 0.424
03:35, g5PtALFhFK8, 0.386, 0.437, 0.350, 0.749, 0.394, 0.463, 0.435
03:35, g5PtALFhFK8, 0.388, 0.456, 0.362, 0.813, 0.409, 0.486, 0.455
03:36, g5PtALFhFK8, 0.386, 0.467, 0.375, 0.857, 0.421, 0.501, 0.469
03:36, g5PtALFhFK8, 0.381, 0.470, 0.386, 0.888, 0.428, 0.511, 0.478
03:36, g5PtALFhFK8, 0.378, 0.471, 0.390, 0.909, 0.431, 0.516, 0.482
03:36, g5PtALFhFK8, 0.376, 0.469, 0.386, 0.915, 0.427, 0.515, 0.480
03:36, g5PtALFhFK8, 0.370, 0.470, 0.404, 0.919, 0.437, 0.520, 0.487
03:36, g5PtALFhFK8, 0.371, 0.471, 0.425, 0.922, 0.448, 0.527, 0.496
03:36, g5PtALFhFK8, 0.372, 0.474, 0.443, 0.924, 0.458, 0.534, 0.504
03:36, g5PtALFhFK8, 0.377, 0.476, 0.460, 0.925, 0.468, 0.541, 0.512
03:36, g5PtALFhFK8, 0.375, 0.479, 0.493, 0.926, 0.486, 0.552, 0.525
03:36, g5PtALFhFK8, 0.377, 0.483, 0.505, 0.927, 0.494, 0.557, 0.532
03:36, g5PtALFhFK8, 0.376, 0.497, 0.507, 0.872, 0.502, 0.551, 0.531
